8, Ahmedabad Institute of Technology,/web/20180109062329/http://www.htcampus.com/college/ahmedabad-institute-technology/
8, K.K. Polytechnic,/web/20180109062329/http://www.htcampus.com/college/kk-polytechnic/
8, NIIT University,/web/20180109062329/http://www.htcampus.com/college/niit-university/
8, School of Aeronautics ,/web/20180109062329/http://www.htcampus.com/college/school-aeronautics/
8, Defence Institute of Advanced Technology,/web/20180109062329/http://www.htcampus.com/college/defence-institute-advanced-technology/
8, International Maritime Institute,/web/20180109062329/http://www.htcampus.com/college/international-maritime-institute/
8, Indian Institute for Aeronautical Engineering & Information Technology,/web/20180109062329/http://www.htcampus.com/college/indian-institute-aeronautical-engineering-information-technology/
8," GITAM University, Hyderabad",/web/20180109062329/http://www.htcampus.com/college/gitam-university-hyderabad/
9," Government Polytechnic, Pune",/web/20180127022520/http://www.htcampus.com/college/government-polytechnic-pune/
9, Military College of Electronics and Mechanical Engineering (MCEME),/web/20180127022520/http://www.htcampus.com/college/military-college-electronics-and-mechanical-engineering-mceme-secunderabad/
9, Indian Statistical Institute,/web/20180127022520/http://www.htcampus.com/college/indian-statistical-institute/
9, AMET University,/web/20180127022520/http://www.htcampus.com/college/amet-university/
